abundance > 0,rmse,prop_max,year
FALSE,0.0197567699781532,Inf,yr2015
TRUE,1603.2702153088,0.248299553245904,yr2015
FALSE,0.0170182305654914,Inf,yr2016
TRUE,831.834292641777,0.212419380143457,yr2016
FALSE,6.45177625092607e-05,Inf,yr2017
TRUE,32.4600647472885,0.386429342229625,yr2017
FALSE,0.0258292910645937,Inf,yr2018
TRUE,1603.63005232065,0.186143941070301,yr2018
FALSE,0.000576893030248165,Inf,yr2019
TRUE,1.99177700982204,0.995888504911019,yr2019
